"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000102900",811.087966045481,-0.407599488417961,0.0727653366788038,-5.6015612243665,2.12429728855858e-08,7.65743699424509e-08,"NUP93","9688","nucleoporin 93"
"ENSG00000135678",74.4386798892704,-1.2181225856498,0.217496882102343,-5.60064389831859,2.13557043181939e-08,7.69615252425133e-08,"CPM","1368","carboxypeptidase M"
"ENSG00000179941",309.141661950644,0.597550767394668,0.106732261990255,5.59859555350963,2.16095283681995e-08,7.7856829072156e-08,"BBS10","79738","Bardet-Biedl syndrome 10"
"ENSG00000116005",2184.00238231089,-0.286050039360097,0.0511181185246175,-5.59586400313894,2.19525737225794e-08,7.90730610595852e-08,"PCYOX1","51449","prenylcysteine oxidase 1"
"ENSG00000121413",174.698034976025,0.776006313893267,0.13867718983265,5.59577472567565,2.19638744954738e-08,7.90940421871412e-08,"ZSCAN18","65982","zinc finger and SCAN domain containing 18"
"ENSG00000084652",2674.26636090557,0.25695079064387,0.0459333177394668,5.59399588989613,2.21902209408746e-08,7.98892201570272e-08,"TXLNA","200081","taxilin alpha"
"ENSG00000085733",6782.9487038571,-0.228537177842691,0.0408547807394645,-5.593890695439,2.22036769939623e-08,7.99177449540969e-08,"CTTN","2017","cortactin"
"ENSG00000143147",598.897215290395,0.472322044620418,0.0844464904653984,5.5931518529352,2.22984101967879e-08,8.02387236876942e-08,"GPR161","23432","G protein-coupled receptor 161"
"ENSG00000104177",193.582924466997,-0.779515939146282,0.139405458332387,-5.59171748704177,2.248344374976e-08,8.08843988845662e-08,"MYEF2","50804","myelin expression factor 2"
"ENSG00000169223",2338.64047126508,0.275456839042378,0.0492660618537244,5.59120880942819,2.25494205986649e-08,8.10989943127147e-08,"LMAN2","10960","lectin, mannose binding 2"
"ENSG00000008952",2959.47399406064,0.254725657089096,0.0455585519312928,5.5911710598978,2.25543242975751e-08,8.10989943127147e-08,"SEC62","7095","SEC62 homolog, preprotein translocation factor"
"ENSG00000145715",2124.30197129421,0.290031662179474,0.0519073973547586,5.58748226572153,2.30385276562303e-08,8.28147648184472e-08,"RASA1","5921","RAS p21 protein activator 1"
"ENSG00000132424",861.875603840896,0.392999731536741,0.0703361665022208,5.58744883436791,2.30429617699626e-08,8.28147648184472e-08,"PNISR","25957","PNN interacting serine and arginine rich protein"
"ENSG00000168438",443.479807223842,0.520672972368811,0.0931936471750082,5.58700070393254,2.31024788593606e-08,8.3008011105623e-08,"CDC40","51362","cell division cycle 40"
"ENSG00000112759",185.984362863089,-0.81545471486554,0.145966696101509,-5.5865806149264,2.31584071921518e-08,8.31882699536039e-08,"SLC29A1","2030","solute carrier family 29 member 1 (Augustine blood group)"
"ENSG00000134825",650.782210136668,0.459391815605902,0.0822547534488296,5.58498805654665,2.33716275383394e-08,8.39333138149613e-08,"TMEM258","746","transmembrane protein 258"
"ENSG00000170515",1295.10614279698,-0.329065740324909,0.0589429198100011,-5.58278655664891,2.3669516484222e-08,8.49819776530207e-08,"PA2G4","5036","proliferation-associated 2G4"
"ENSG00000176974",56.6316889968547,-1.40046555172672,0.250862019209643,-5.58261292856919,2.36931665660249e-08,8.50457499700954e-08,"SHMT1","6470","serine hydroxymethyltransferase 1"
"ENSG00000135829",3146.68726751156,-0.25228507351547,0.0451961857694079,-5.58199921565584,2.37769450640927e-08,8.53252657157157e-08,"DHX9","1660","DExH-box helicase 9"
"ENSG00000072609",619.314843645476,0.467896845510172,0.0838285238207786,5.58159471483135,2.38323209654246e-08,8.55027431755074e-08,"CHFR","55743","checkpoint with forkhead and ring finger domains"
"ENSG00000130202",2333.49632581548,-0.27490347560086,0.0492684107865672,-5.57971063429981,2.40919040247595e-08,8.64125805149309e-08,"NECTIN2","5819","nectin cell adhesion molecule 2"
"ENSG00000213741",2266.55436178463,-0.303870872075612,0.0544643820842855,-5.57925859886488,2.41545911282874e-08,8.66159171442363e-08,"RPS29","6235","ribosomal protein S29"
"ENSG00000185262",354.297518159295,0.563841204594025,0.101069835768521,5.57872880970525,2.4228262427549e-08,8.68585312741419e-08,"UBALD2","283991","UBA like domain containing 2"
"ENSG00000134852",892.556116587803,-0.38444348011093,0.0689441998832639,-5.57615406026711,2.45894179025168e-08,8.81314025270353e-08,"CLOCK","9575","clock circadian regulator"
"ENSG00000172020",32.6487907786189,1.92262421699076,0.344797784973748,5.57609213509637,2.45981680586375e-08,8.81408929394592e-08,"GAP43","2596","growth associated protein 43"
"ENSG00000163703",341.348586932212,0.587209099347798,0.105364346562423,5.57312903753362,2.50204102605803e-08,8.96316482648367e-08,"CRELD1","78987","cysteine rich with EGF like domains 1"
"ENSG00000172661",904.592707511957,0.395344373774272,0.0709382681674061,5.57307619691681,2.50280035354545e-08,8.963661866256e-08,"WASHC2C","253725","WASH complex subunit 2C"
"ENSG00000177600",5062.79241381277,-0.261435697728822,0.0469234885077522,-5.57153157284183,2.52509591564165e-08,9.04127055169261e-08,"RPLP2","6181","ribosomal protein lateral stalk subunit P2"
"ENSG00000137040",740.355650659095,-0.419926743393185,0.0754340522290905,-5.56680611718807,2.59450796656708e-08,9.28750261935437e-08,"RANBP6","26953","RAN binding protein 6"
"ENSG00000177311",3627.82294324708,0.279420591416678,0.0502018062103829,5.56594697500919,2.60732526287795e-08,9.33107187735608e-08,"ZBTB38","253461","zinc finger and BTB domain containing 38"
"ENSG00000129071",472.513619637178,0.519326651288521,0.0933124473022389,5.5654595533908,2.61462426389081e-08,9.35487561744831e-08,"MBD4","8930","methyl-CpG binding domain 4, DNA glycosylase"
"ENSG00000196262",9863.26659051919,-0.197973785384886,0.0355864659926268,-5.56317633298863,2.64907966328006e-08,9.47580650233214e-08,"PPIA","5478","peptidylprolyl isomerase A"
"ENSG00000117569",193.829145996504,0.746142568459342,0.134125039102422,5.56303709920685,2.65119499231566e-08,9.48102512230935e-08,"PTBP2","58155","polypyrimidine tract binding protein 2"
"ENSG00000120438",3600.24620949657,-0.253221676866372,0.0455209534014769,-5.56274985352474,2.65556419344908e-08,9.49429930945011e-08,"TCP1","6950","t-complex 1"
"ENSG00000106009",549.933562287208,0.454706236588447,0.0818538600317322,5.5550982740725,2.77455616807784e-08,9.9172703023302e-08,"BRAT1","221927","BRCA1 associated ATM activator 1"
"ENSG00000112200",553.185389868471,0.453263304345195,0.0815987918118949,5.554779602498,2.77962252477954e-08,9.93292126370995e-08,"ZNF451","26036","zinc finger protein 451"
"ENSG00000140961",216.404437663044,0.707625937547636,0.127422482509464,5.5533837013031,2.80192104996694e-08,1.00101280350538e-07,"OSGIN1","29948","oxidative stress induced growth inhibitor 1"
"ENSG00000204264",320.712200721572,0.574479765720907,0.103453681328099,5.55301424121358,2.80785190029656e-08,1.00288360157971e-07,"PSMB8","5696","proteasome subunit beta 8"
"ENSG00000122507",357.897260149539,0.568783205741721,0.102453220381063,5.55163813910581,2.83004948813054e-08,1.01056204713368e-07,"BBS9","27241","Bardet-Biedl syndrome 9"
"ENSG00000182934",4230.98255798318,0.239256348610196,0.0431156300844895,5.54917899010982,2.87014220278668e-08,1.02443762790487e-07,"SRPRA","6734","SRP receptor subunit alpha"
"ENSG00000166822",174.819480996059,0.817315501193329,0.147287059881617,5.54913311359636,2.87089536170075e-08,1.02443762790487e-07,"TMEM170A","124491","transmembrane protein 170A"
"ENSG00000139687",1047.3655956047,0.356605126308278,0.0642633123148378,5.54912458544315,2.87103539030664e-08,1.02443762790487e-07,"RB1","5925","RB transcriptional corepressor 1"
"ENSG00000170571",99.6444159253303,-1.01624438471488,0.183137752925695,-5.54907095058223,2.87191620355133e-08,1.02449883042962e-07,"EMB","133418","embigin"
"ENSG00000159199",556.220091509162,-0.484037925197516,0.0872475730263751,-5.54786693093675,2.8917582463607e-08,1.03132237309713e-07,"ATP5MC1","516","ATP synthase membrane subunit c locus 1"
"ENSG00000088812",1726.40388298132,-0.295324376976762,0.0532462964721313,-5.54638343966951,2.91638889346091e-08,1.03984994265982e-07,"ATRN","8455","attractin"
"ENSG00000117133",487.329003511889,0.47999744583729,0.0865838203439415,5.54373142615526,2.96092883324347e-08,1.05547028794098e-07,"RPF1","80135","ribosome production factor 1 homolog"
"ENSG00000172432",821.214716479104,0.401095468930167,0.0723568849636358,5.54329376025162,2.9683424933314e-08,1.05785193618748e-07,"GTPBP2","54676","GTP binding protein 2"
"ENSG00000145362",48.5982366665243,-1.50521632423678,0.271650892911788,-5.54099531241213,3.00757269669751e-08,1.07156832834482e-07,"ANK2","287","ankyrin 2"
"ENSG00000173805",20.2474480938421,2.8423518558114,0.513111149344452,5.53944668604994,3.03428799358374e-08,1.08082011786248e-07,"HAP1","9001","huntingtin associated protein 1"
"ENSG00000198142",221.636118512044,-0.686986531360795,0.124050330958499,-5.53796613078464,3.06004418287964e-08,1.0897257933312e-07,"SOWAHC","65124","sosondowah ankyrin repeat domain family member C"
"ENSG00000120075",644.234478325962,-0.421561185632601,0.0761492961928585,-5.53598269069934,3.09488132758594e-08,1.10186014039072e-07,"HOXB5","3215","homeobox B5"
"ENSG00000087206",454.010551805168,0.489883884931846,0.0885010471204083,5.53534563568886,3.10615197486585e-08,1.1056002741489e-07,"UIMC1","51720","ubiquitin interaction motif containing 1"
"ENSG00000171791",21.0007554469145,-2.51652216924874,0.454653418672775,-5.53503408507291,3.11167835300355e-08,1.10729445998481e-07,"BCL2","596","BCL2, apoptosis regulator"
"ENSG00000187961",209.637584376257,0.729818646633695,0.131881560546976,5.53389453087139,3.13197347458645e-08,1.11424199179622e-07,"KLHL17","339451","kelch like family member 17"
"ENSG00000147894",79.9971109095024,1.18460541754995,0.214081262786352,5.53343810724883,3.14013820965918e-08,1.11687161537348e-07,"C9orf72","203228","chromosome 9 open reading frame 72"
"ENSG00000131941",41.9434230279932,-1.60962372487995,0.291198579062872,-5.52758097261327,3.2467638819226e-08,1.15451150936706e-07,"RHPN2","85415","rhophilin Rho GTPase binding protein 2"
"ENSG00000164093",45.8142191662528,-1.6126488154255,0.291790976255548,-5.52672613841616,3.26261641538644e-08,1.15986294619349e-07,"PITX2","5308","paired like homeodomain 2"
"ENSG00000164402",1510.67483263403,-0.305906425254011,0.0553614998001882,-5.52561665341608,3.28330333714675e-08,1.16692995575166e-07,"SEPT8","23176","septin 8"
"ENSG00000171295",147.25276494951,0.864041848274007,0.156386547728245,5.52503946679265,3.29411553673398e-08,1.17048474323704e-07,"ZNF440","126070","zinc finger protein 440"
"ENSG00000196214",127.27851494928,-0.919890114159347,0.166696252906866,-5.51836107961762,3.42175808380458e-08,1.21554042701607e-07,"ZNF766","90321","zinc finger protein 766"
"ENSG00000102098",22.3959136531347,-2.44373808069644,0.442841242568053,-5.51831637569508,3.4226284547438e-08,1.21555066142905e-07,"SCML2","10389","Scm polycomb group protein like 2"
"ENSG00000167232",177.311901524228,0.78124194929482,0.141604090852708,5.51708601489094,3.44666764609194e-08,1.22378730285526e-07,"ZNF91","7644","zinc finger protein 91"
"ENSG00000168918",21.8306181744227,2.56600363115672,0.465479752118832,5.51259989178144,3.5357139528214e-08,1.2549005005264e-07,"INPP5D","3635","inositol polyphosphate-5-phosphatase D"
"ENSG00000119559",523.47721760446,0.464284073788633,0.0842225840812159,5.51258405157605,3.53603228824595e-08,1.2549005005264e-07,"C19orf25","148223","chromosome 19 open reading frame 25"
"ENSG00000132768",315.884052248064,-0.574251624998589,0.104194498262418,-5.51134306105406,3.56105865708149e-08,1.2634716591227e-07,"DPH2","1802","DPH2 homolog"
"ENSG00000120324",41.0662700110631,1.71727340702523,0.311597697168556,5.51118773543531,3.56420309350481e-08,1.2642767554662e-07,"PCDHB10","56126","protocadherin beta 10"
"ENSG00000077380",2505.18354834004,0.265623980603731,0.0482165044075987,5.50898460739243,3.60909460436973e-08,1.27988613959038e-07,"DYNC1I2","1781","dynein cytoplasmic 1 intermediate chain 2"
"ENSG00000005156",422.134307284569,-0.525519803660619,0.0954051198645453,-5.50829771407178,3.62320271660296e-08,1.28457388410931e-07,"LIG3","3980","DNA ligase 3"
"ENSG00000143434",83.0279856545611,1.136997104233,0.206492837624988,5.50623022720964,3.6659903956052e-08,1.29916354202061e-07,"SEMA6C","10500","semaphorin 6C"
"ENSG00000161970",1228.08590592189,-0.363400991310777,0.0659984553832945,-5.50620448918508,3.66652613296871e-08,1.29916354202061e-07,"RPL26","6154","ribosomal protein L26"
"ENSG00000181690",258.650481039994,-0.639391625130592,0.116123466630707,-5.50613621589484,3.66794761038839e-08,1.29916354202061e-07,"PLAG1","5324","PLAG1 zinc finger"
"ENSG00000159459",1030.33044049501,-0.352056324174654,0.0639389077641374,-5.50613603650137,3.66795134613683e-08,1.29916354202061e-07,"UBR1","197131","ubiquitin protein ligase E3 component n-recognin 1"
"ENSG00000148297",586.365285240148,-0.447504489805223,0.0813039448074208,-5.50409320070751,3.71073216919373e-08,1.31399400470297e-07,"MED22","6837","mediator complex subunit 22"
"ENSG00000177602",42.4861165112061,-1.6091393266531,0.2924194494296,-5.50284644127444,3.73707902607632e-08,1.32299925129035e-07,"HASPIN","83903","histone H3 associated protein kinase"
"ENSG00000164161",167.195612038085,-0.88940958803249,0.161638155319926,-5.50247301617683,3.74500559031014e-08,1.32548053777113e-07,"HHIP","64399","hedgehog interacting protein"
"ENSG00000108559",672.781023307322,-0.411350454269988,0.0748013577470456,-5.49923780342389,3.81436429960711e-08,1.34969813678406e-07,"NUP88","4927","nucleoporin 88"
"ENSG00000169813",2528.98963466909,0.271419126419316,0.0493591619990249,5.49886009865155,3.82254254369255e-08,1.35226070294135e-07,"HNRNPF","3185","heterogeneous nuclear ribonucleoprotein F"
"ENSG00000103005",1260.68914912072,0.351168005063253,0.0638637241375026,5.49870853611928,3.82582902654044e-08,1.35309193093414e-07,"USB1","79650","U6 snRNA biogenesis phosphodiesterase 1"
"ENSG00000139517",215.478782947692,0.700528058426005,0.127420010100854,5.49778686935851,3.84587352998973e-08,1.3598481583151e-07,"LNX2","222484","ligand of numb-protein X 2"
"ENSG00000105887",4984.42933972499,-0.242073505480973,0.0440352347746434,-5.49726841970569,3.85719354342643e-08,1.36351697359891e-07,"MTPN","136319","myotrophin"
"ENSG00000126603",363.000973334452,0.537340752058485,0.0977844615612494,5.49515478716329,3.90367864591705e-08,1.37961180233976e-07,"GLIS2","84662","GLIS family zinc finger 2"
"ENSG00000137818",8671.67954236807,-0.210178505766664,0.0382592911849489,-5.49352848045829,3.93981535541191e-08,1.39204239221061e-07,"RPLP1","6176","ribosomal protein lateral stalk subunit P1"
"ENSG00000175155",184.837521243159,0.790085071726595,0.143876598466751,5.49140777684689,3.98742520722232e-08,1.40851967946e-07,"YPEL2","388403","yippee like 2"
"ENSG00000070718",554.862400312215,0.470669189408438,0.0857222983279533,5.49062727655491,4.0050875213966e-08,1.41441281562476e-07,"AP3M2","10947","adaptor related protein complex 3 subunit mu 2"
"ENSG00000177706",1418.29670984989,-0.305803496938991,0.0557148004404316,-5.48873000570011,4.048338697722e-08,1.42933767171588e-07,"FAM20C","56975","FAM20C, golgi associated secretory pathway kinase"
"ENSG00000123689",21.7893913307893,2.71955177410527,0.495532885265908,5.48813581291567,4.06197711295497e-08,1.43380247848293e-07,"G0S2","50486","G0/G1 switch 2"
"ENSG00000134769",187.463387377439,0.771735405078573,0.140658212259289,5.48660041019117,4.09742559962227e-08,1.44596177280586e-07,"DTNA","1837","dystrobrevin alpha"
"ENSG00000122557",423.175631706601,0.499419719352278,0.091060031349578,5.48451073374896,4.14615311945563e-08,1.46280008933603e-07,"HERPUD2","64224","HERPUD family member 2"
"ENSG00000143164",1521.9426018856,-0.328957895318183,0.0599863168944651,-5.48388219761723,4.16091905195184e-08,1.46765115473486e-07,"DCAF6","55827","DDB1 and CUL4 associated factor 6"
"ENSG00000168453",75.7552492119797,-1.14466430416394,0.208756413990891,-5.4832533395304,4.17574357050714e-08,1.47252051104505e-07,"HR","55806","HR, lysine demethylase and nuclear receptor corepressor"
"ENSG00000104497",173.839410417646,0.78619276929511,0.143459861395167,5.48022813942016,4.24777747779005e-08,1.49755669731998e-07,"SNX16","64089","sorting nexin 16"
"ENSG00000125037",935.548804286056,0.368726954419789,0.0672909908769114,5.47958871781609,4.26315643927304e-08,1.50261180109468e-07,"EMC3","55831","ER membrane protein complex subunit 3"
"ENSG00000046604",102.21385715697,-1.018375764205,0.185859034376422,-5.47929116075401,4.27033148551979e-08,1.50477355396067e-07,"DSG2","1829","desmoglein 2"
"ENSG00000112640",1062.68189842623,-0.3634265885383,0.0663332284123237,-5.47880145798513,4.2821652729933e-08,1.50857549275891e-07,"PPP2R5D","5528","protein phosphatase 2 regulatory subunit B'delta"
"ENSG00000237765",323.96136232206,0.569547437335831,0.103968379676623,5.47808323172218,4.29957891847311e-08,1.51434084121984e-07,"FAM200B","285550","family with sequence similarity 200 member B"
"ENSG00000103047",296.710041646569,-0.594383395823176,0.108550488172718,-5.47564000704844,4.3593312827005e-08,1.53501172714105e-07,"TANGO6","79613","transport and golgi organization 6 homolog"
"ENSG00000240344",146.8170154355,-0.843446747007348,0.15404540599557,-5.47531256486547,4.36740024964072e-08,1.53747816733635e-07,"PPIL3","53938","peptidylprolyl isomerase like 3"
